event,file_size,storage_mode,max_erasures,time
finished,1000000,erasure_coding_rs,2,0.010515451431274414
erasure_write,1000000,erasure_coding_rs,2,0.008334636688232422
finished,1000000,erasure_coding_rs,2,0.009294509887695312
erasure_write,1000000,erasure_coding_rs,2,0.0102691650390625
finished,1000000,erasure_coding_rs,2,0.011249780654907227
erasure_write,1000000,erasure_coding_rs,2,0.008558988571166992
finished,1000000,erasure_coding_rs,2,0.009729623794555664
erasure_write,1000000,erasure_coding_rs,2,0.00851297378540039
finished,1000000,erasure_coding_rs,2,0.009498834609985352
erasure_write,1000000,erasure_coding_rs,2,0.008984088897705078
finished,1000000,erasure_coding_rs,2,0.010216712951660156
erasure_write,1000000,erasure_coding_rs,2,0.009503841400146484
finished,1000000,erasure_coding_rs,2,0.010492324829101562
erasure_write,1000000,erasure_coding_rs,2,0.008573770523071289
finished,1000000,erasure_coding_rs,2,0.009729862213134766
erasure_write,1000000,erasure_coding_rs,2,0.008563756942749023
finished,1000000,erasure_coding_rs,2,0.00955510139465332
erasure_write,1000000,erasure_coding_rs,2,0.008444786071777344
finished,1000000,erasure_coding_rs,2,0.00942373275756836
erasure_write,1000000,erasure_coding_rs,2,0.00924539566040039
finished,1000000,erasure_coding_rs,2,0.010228633880615234
erasure_write,1000000,erasure_coding_rs,2,0.009674787521362305
finished,1000000,erasure_coding_rs,2,0.01119089126586914
erasure_write,1000000,erasure_coding_rs,2,0.008993387222290039
finished,1000000,erasure_coding_rs,2,0.009987354278564453
erasure_write,1000000,erasure_coding_rs,2,0.008568048477172852
finished,1000000,erasure_coding_rs,2,0.009538650512695312
erasure_write,1000000,erasure_coding_rs,2,0.009272098541259766
finished,1000000,erasure_coding_rs,2,0.01022791862487793
erasure_write,1000000,erasure_coding_rs,2,0.009018182754516602
finished,1000000,erasure_coding_rs,2,0.010231256484985352
erasure_write,1000000,erasure_coding_rs,2,0.008724689483642578
finished,1000000,erasure_coding_rs,2,0.009686708450317383
erasure_write,1000000,erasure_coding_rs,2,0.008791685104370117
finished,1000000,erasure_coding_rs,2,0.009806156158447266
erasure_write,1000000,erasure_coding_rs,2,0.008938074111938477
finished,1000000,erasure_coding_rs,2,0.009868383407592773
erasure_write,1000000,erasure_coding_rs,2,0.009783506393432617
finished,1000000,erasure_coding_rs,2,0.01078939437866211
erasure_write,1000000,erasure_coding_rs,2,0.008463859558105469
finished,1000000,erasure_coding_rs,2,0.009433507919311523
erasure_write,1000000,erasure_coding_rs,2,0.008430004119873047
finished,1000000,erasure_coding_rs,2,0.00939631462097168
erasure_write,1000000,erasure_coding_rs,2,0.009212732315063477
finished,1000000,erasure_coding_rs,2,0.010530948638916016
erasure_write,10000000,erasure_coding_rs,2,0.053342342376708984
finished,10000000,erasure_coding_rs,2,0.05449676513671875
erasure_write,10000000,erasure_coding_rs,2,0.05157184600830078
finished,10000000,erasure_coding_rs,2,0.052576541900634766
erasure_write,10000000,erasure_coding_rs,2,0.050338029861450195
finished,10000000,erasure_coding_rs,2,0.05126595497131348
erasure_write,10000000,erasure_coding_rs,2,0.05115675926208496
finished,10000000,erasure_coding_rs,2,0.052076101303100586
erasure_write,10000000,erasure_coding_rs,2,0.05130410194396973
finished,10000000,erasure_coding_rs,2,0.052345991134643555
erasure_write,10000000,erasure_coding_rs,2,0.04959225654602051
finished,10000000,erasure_coding_rs,2,0.05060434341430664
erasure_write,10000000,erasure_coding_rs,2,0.05190587043762207
finished,10000000,erasure_coding_rs,2,0.05282735824584961
erasure_write,10000000,erasure_coding_rs,2,0.05103492736816406
finished,10000000,erasure_coding_rs,2,0.052034616470336914
erasure_write,10000000,erasure_coding_rs,2,0.050408363342285156
finished,10000000,erasure_coding_rs,2,0.05133366584777832
erasure_write,10000000,erasure_coding_rs,2,0.050130605697631836
finished,10000000,erasure_coding_rs,2,0.051074981689453125
erasure_write,10000000,erasure_coding_rs,2,0.05115795135498047
finished,10000000,erasure_coding_rs,2,0.052084922790527344
erasure_write,10000000,erasure_coding_rs,2,0.05153226852416992
finished,10000000,erasure_coding_rs,2,0.052457571029663086
erasure_write,10000000,erasure_coding_rs,2,0.05059099197387695
finished,10000000,erasure_coding_rs,2,0.05159473419189453
erasure_write,10000000,erasure_coding_rs,2,0.05096769332885742
finished,10000000,erasure_coding_rs,2,0.051889896392822266
erasure_write,10000000,erasure_coding_rs,2,0.05192422866821289
finished,10000000,erasure_coding_rs,2,0.05288052558898926
erasure_write,10000000,erasure_coding_rs,2,0.05227303504943848
finished,10000000,erasure_coding_rs,2,0.05330467224121094
erasure_write,10000000,erasure_coding_rs,2,0.05269956588745117
finished,10000000,erasure_coding_rs,2,0.0536653995513916
erasure_write,10000000,erasure_coding_rs,2,0.049680233001708984
finished,10000000,erasure_coding_rs,2,0.05061626434326172
erasure_write,10000000,erasure_coding_rs,2,0.05494332313537598
finished,10000000,erasure_coding_rs,2,0.056540727615356445
erasure_write,10000000,erasure_coding_rs,2,0.049115657806396484
finished,10000000,erasure_coding_rs,2,0.05016517639160156
erasure_write,10000000,erasure_coding_rs,2,0.04969453811645508
finished,10000000,erasure_coding_rs,2,0.05069160461425781
erasure_write,10000000,erasure_coding_rs,2,0.05046892166137695
finished,10000000,erasure_coding_rs,2,0.051479339599609375
erasure_write,10000000,erasure_coding_rs,2,0.050220489501953125
finished,10000000,erasure_coding_rs,2,0.05117630958557129
erasure_write,10000000,erasure_coding_rs,2,0.0503542423248291
finished,10000000,erasure_coding_rs,2,0.05149555206298828
erasure_write,10000000,erasure_coding_rs,2,0.05278277397155762
finished,10000000,erasure_coding_rs,2,0.053787946701049805
erasure_write,10000000,erasure_coding_rs,2,0.05251359939575195
finished,10000000,erasure_coding_rs,2,0.05343198776245117
erasure_write,10000000,erasure_coding_rs,2,0.05263400077819824
finished,10000000,erasure_coding_rs,2,0.05392909049987793
erasure_write,10000000,erasure_coding_rs,2,0.05151867866516113
finished,10000000,erasure_coding_rs,2,0.05248880386352539
erasure_write,10000000,erasure_coding_rs,2,0.055811405181884766
finished,10000000,erasure_coding_rs,2,0.05708885192871094
erasure_write,10000000,erasure_coding_rs,2,0.05371594429016113
finished,10000000,erasure_coding_rs,2,0.05510973930358887
erasure_write,10000000,erasure_coding_rs,2,0.05231356620788574
finished,10000000,erasure_coding_rs,2,0.05451512336730957
erasure_write,10000000,erasure_coding_rs,2,0.05369901657104492
finished,10000000,erasure_coding_rs,2,0.05493021011352539
erasure_write,10000000,erasure_coding_rs,2,0.052893638610839844
finished,10000000,erasure_coding_rs,2,0.054112911224365234
erasure_write,10000000,erasure_coding_rs,2,0.05197477340698242
finished,10000000,erasure_coding_rs,2,0.05293083190917969
erasure_write,10000000,erasure_coding_rs,2,0.05169868469238281
finished,10000000,erasure_coding_rs,2,0.0531010627746582
erasure_write,10000000,erasure_coding_rs,2,0.05346202850341797
finished,10000000,erasure_coding_rs,2,0.05471158027648926
erasure_write,10000000,erasure_coding_rs,2,0.054955482482910156
finished,10000000,erasure_coding_rs,2,0.05643820762634277
erasure_write,10000000,erasure_coding_rs,2,0.052846670150756836
finished,10000000,erasure_coding_rs,2,0.05398416519165039
erasure_write,10000000,erasure_coding_rs,2,0.05304718017578125
finished,10000000,erasure_coding_rs,2,0.05504107475280762
erasure_write,10000000,erasure_coding_rs,2,0.05724143981933594
finished,10000000,erasure_coding_rs,2,0.05822300910949707
erasure_write,10000000,erasure_coding_rs,2,0.05340266227722168
finished,10000000,erasure_coding_rs,2,0.05439901351928711
erasure_write,10000000,erasure_coding_rs,2,0.051429033279418945
finished,10000000,erasure_coding_rs,2,0.052359580993652344
erasure_write,10000000,erasure_coding_rs,2,0.05093669891357422
finished,10000000,erasure_coding_rs,2,0.0519108772277832
erasure_write,10000000,erasure_coding_rs,2,0.049860239028930664
finished,10000000,erasure_coding_rs,2,0.050769805908203125
erasure_write,10000000,erasure_coding_rs,2,0.050458669662475586
finished,10000000,erasure_coding_rs,2,0.051455020904541016
erasure_write,10000000,erasure_coding_rs,2,0.05132436752319336
finished,10000000,erasure_coding_rs,2,0.05232882499694824
erasure_write,10000000,erasure_coding_rs,2,0.049929141998291016
finished,10000000,erasure_coding_rs,2,0.050930023193359375
erasure_write,10000000,erasure_coding_rs,2,0.05014634132385254
finished,10000000,erasure_coding_rs,2,0.0511476993560791
erasure_write,10000000,erasure_coding_rs,2,0.0492551326751709
finished,10000000,erasure_coding_rs,2,0.05027151107788086
erasure_write,10000000,erasure_coding_rs,2,0.05000615119934082
finished,10000000,erasure_coding_rs,2,0.050937652587890625
erasure_write,100000000,erasure_coding_rs,2,0.8820457458496094
finished,100000000,erasure_coding_rs,2,0.8829929828643799
erasure_write,100000000,erasure_coding_rs,2,0.8944132328033447
finished,100000000,erasure_coding_rs,2,0.8956501483917236
erasure_write,100000000,erasure_coding_rs,2,0.8960351943969727
finished,100000000,erasure_coding_rs,2,0.897064208984375
erasure_write,100000000,erasure_coding_rs,2,0.8820700645446777
finished,100000000,erasure_coding_rs,2,0.8833115100860596
erasure_write,100000000,erasure_coding_rs,2,0.8992252349853516
finished,100000000,erasure_coding_rs,2,0.9002764225006104
erasure_write,100000000,erasure_coding_rs,2,0.8585271835327148
finished,100000000,erasure_coding_rs,2,0.8594763278961182
erasure_write,100000000,erasure_coding_rs,2,0.8966765403747559
finished,100000000,erasure_coding_rs,2,0.8976130485534668
erasure_write,100000000,erasure_coding_rs,2,0.9463820457458496
finished,100000000,erasure_coding_rs,2,0.9473650455474854
erasure_write,100000000,erasure_coding_rs,2,0.9569320678710938
finished,100000000,erasure_coding_rs,2,0.9579408168792725
erasure_write,100000000,erasure_coding_rs,2,0.8597924709320068
finished,100000000,erasure_coding_rs,2,0.8607325553894043
erasure_write,100000000,erasure_coding_rs,2,0.8651752471923828
finished,100000000,erasure_coding_rs,2,0.8661785125732422
erasure_write,100000000,erasure_coding_rs,2,0.9721288681030273
finished,100000000,erasure_coding_rs,2,0.9731042385101318
erasure_write,100000000,erasure_coding_rs,2,0.8914601802825928
finished,100000000,erasure_coding_rs,2,0.8923888206481934
erasure_write,100000000,erasure_coding_rs,2,0.869382381439209
finished,100000000,erasure_coding_rs,2,0.8703572750091553
erasure_write,100000000,erasure_coding_rs,2,1.0073518753051758
finished,100000000,erasure_coding_rs,2,1.0084848403930664
erasure_write,100000000,erasure_coding_rs,2,0.8700113296508789
finished,100000000,erasure_coding_rs,2,0.8709781169891357
erasure_write,100000000,erasure_coding_rs,2,0.8734304904937744
finished,100000000,erasure_coding_rs,2,0.8743994235992432
erasure_write,100000000,erasure_coding_rs,2,0.9242327213287354
finished,100000000,erasure_coding_rs,2,0.9252738952636719
erasure_write,100000000,erasure_coding_rs,2,0.8679780960083008
finished,100000000,erasure_coding_rs,2,0.8690381050109863
erasure_write,100000000,erasure_coding_rs,2,0.9072856903076172
finished,100000000,erasure_coding_rs,2,0.9083335399627686
erasure_write,100000000,erasure_coding_rs,2,0.9468426704406738
finished,100000000,erasure_coding_rs,2,0.9478726387023926
erasure_write,100000000,erasure_coding_rs,2,0.8542447090148926
finished,100000000,erasure_coding_rs,2,0.8553252220153809
erasure_write,100000000,erasure_coding_rs,2,0.8882942199707031
finished,100000000,erasure_coding_rs,2,0.8893396854400635
erasure_write,100000000,erasure_coding_rs,2,0.921377420425415
finished,100000000,erasure_coding_rs,2,0.9228646755218506
erasure_write,100000000,erasure_coding_rs,2,0.8573358058929443
finished,100000000,erasure_coding_rs,2,0.8583683967590332
erasure_write,100000000,erasure_coding_rs,2,0.9220075607299805
finished,100000000,erasure_coding_rs,2,0.9230191707611084
erasure_write,100000000,erasure_coding_rs,2,0.9431595802307129
finished,100000000,erasure_coding_rs,2,0.944171667098999
erasure_write,100000000,erasure_coding_rs,2,0.8724400997161865
finished,100000000,erasure_coding_rs,2,0.8733901977539062
erasure_write,100000000,erasure_coding_rs,2,0.8609440326690674
finished,100000000,erasure_coding_rs,2,0.8619482517242432
erasure_write,100000000,erasure_coding_rs,2,0.9053604602813721
finished,100000000,erasure_coding_rs,2,0.9063704013824463
erasure_write,100000000,erasure_coding_rs,2,0.883612871170044
finished,100000000,erasure_coding_rs,2,0.8845903873443604
erasure_write,100000000,erasure_coding_rs,2,0.8782494068145752
finished,100000000,erasure_coding_rs,2,0.8796262741088867
erasure_write,100000000,erasure_coding_rs,2,0.8877592086791992
finished,100000000,erasure_coding_rs,2,0.8887200355529785
erasure_write,100000000,erasure_coding_rs,2,0.8557004928588867
finished,100000000,erasure_coding_rs,2,0.8566431999206543
erasure_write,100000000,erasure_coding_rs,2,0.924952507019043
finished,100000000,erasure_coding_rs,2,0.925922155380249
erasure_write,100000000,erasure_coding_rs,2,0.9197804927825928
finished,100000000,erasure_coding_rs,2,0.9207885265350342
erasure_write,100000000,erasure_coding_rs,2,0.8803808689117432
finished,100000000,erasure_coding_rs,2,0.8813343048095703
erasure_write,100000000,erasure_coding_rs,2,0.8682816028594971
finished,100000000,erasure_coding_rs,2,0.8692219257354736
erasure_write,100000000,erasure_coding_rs,2,0.9058246612548828
finished,100000000,erasure_coding_rs,2,0.9067819118499756
erasure_write,100000000,erasure_coding_rs,2,0.8654589653015137
finished,100000000,erasure_coding_rs,2,0.8668167591094971
erasure_write,100000000,erasure_coding_rs,2,0.9234211444854736
finished,100000000,erasure_coding_rs,2,0.9243977069854736
erasure_write,100000000,erasure_coding_rs,2,0.8868155479431152
finished,100000000,erasure_coding_rs,2,0.887800931930542
erasure_write,100000000,erasure_coding_rs,2,0.8729805946350098
finished,100000000,erasure_coding_rs,2,0.8739540576934814
erasure_write,100000000,erasure_coding_rs,2,0.9037652015686035
finished,100000000,erasure_coding_rs,2,0.9047753810882568
erasure_write,100000000,erasure_coding_rs,2,0.9628844261169434
finished,100000000,erasure_coding_rs,2,0.9640452861785889
erasure_write,100000000,erasure_coding_rs,2,0.9359657764434814
finished,100000000,erasure_coding_rs,2,0.9369094371795654
erasure_write,100000000,erasure_coding_rs,2,0.8622992038726807
finished,100000000,erasure_coding_rs,2,0.8632423877716064
erasure_write,100000000,erasure_coding_rs,2,0.8607873916625977
finished,100000000,erasure_coding_rs,2,0.861720085144043
erasure_write,100000000,erasure_coding_rs,2,0.8674283027648926
finished,100000000,erasure_coding_rs,2,0.8683936595916748
erasure_write,100000000,erasure_coding_rs,2,0.9001364707946777
finished,100000000,erasure_coding_rs,2,0.9011490345001221
erasure_write,10000,erasure_coding_rs_random_worker,1,0.00112152099609375
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005541563034057617
finished,10000,erasure_coding_rs_random_worker,1,0.006450653076171875
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011320114135742188
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005413532257080078
finished,10000,erasure_coding_rs_random_worker,1,0.0063741207122802734
erasure_write,10000,erasure_coding_rs_random_worker,1,0.001207590103149414
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005715370178222656
finished,10000,erasure_coding_rs_random_worker,1,0.0066297054290771484
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011725425720214844
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005940437316894531
finished,10000,erasure_coding_rs_random_worker,1,0.006989240646362305
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011143684387207031
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005218505859375
finished,10000,erasure_coding_rs_random_worker,1,0.0061190128326416016
erasure_write,10000,erasure_coding_rs_random_worker,1,0.001190185546875
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005243778228759766
finished,10000,erasure_coding_rs_random_worker,1,0.006217241287231445
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011088848114013672
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.0051038265228271484
finished,10000,erasure_coding_rs_random_worker,1,0.006011486053466797
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011065006256103516
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005381107330322266
finished,10000,erasure_coding_rs_random_worker,1,0.006332874298095703
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011487007141113281
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005324840545654297
finished,10000,erasure_coding_rs_random_worker,1,0.0062329769134521484
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011188983917236328
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005173683166503906
finished,10000,erasure_coding_rs_random_worker,1,0.006107807159423828
erasure_write,10000,erasure_coding_rs_random_worker,1,0.001093149185180664
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005262613296508789
finished,10000,erasure_coding_rs_random_worker,1,0.006192207336425781
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011916160583496094
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005429983139038086
finished,10000,erasure_coding_rs_random_worker,1,0.006643772125244141
erasure_write,10000,erasure_coding_rs_random_worker,1,0.00115966796875
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00525665283203125
finished,10000,erasure_coding_rs_random_worker,1,0.006170988082885742
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011029243469238281
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005275726318359375
finished,10000,erasure_coding_rs_random_worker,1,0.006195545196533203
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0010998249053955078
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005286455154418945
finished,10000,erasure_coding_rs_random_worker,1,0.006544351577758789
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011897087097167969
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005301237106323242
finished,10000,erasure_coding_rs_random_worker,1,0.00620269775390625
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011005401611328125
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005303621292114258
finished,10000,erasure_coding_rs_random_worker,1,0.006206512451171875
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011203289031982422
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00513768196105957
finished,10000,erasure_coding_rs_random_worker,1,0.006036520004272461
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011529922485351562
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005291461944580078
finished,10000,erasure_coding_rs_random_worker,1,0.0062329769134521484
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011799335479736328
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00530242919921875
finished,10000,erasure_coding_rs_random_worker,1,0.006246805191040039
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011477470397949219
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005196332931518555
finished,10000,erasure_coding_rs_random_worker,1,0.006460666656494141
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011169910430908203
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005478382110595703
finished,10000,erasure_coding_rs_random_worker,1,0.006359100341796875
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011670589447021484
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005400657653808594
finished,10000,erasure_coding_rs_random_worker,1,0.006401538848876953
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0012869834899902344
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005346775054931641
finished,10000,erasure_coding_rs_random_worker,1,0.006242036819458008
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011112689971923828
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.0051555633544921875
finished,10000,erasure_coding_rs_random_worker,1,0.0060577392578125
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0012004375457763672
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005952358245849609
finished,10000,erasure_coding_rs_random_worker,1,0.006954669952392578
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011363029479980469
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005727529525756836
finished,10000,erasure_coding_rs_random_worker,1,0.0070497989654541016
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0012826919555664062
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005733966827392578
finished,10000,erasure_coding_rs_random_worker,1,0.00682830810546875
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011343955993652344
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005231618881225586
finished,10000,erasure_coding_rs_random_worker,1,0.006145477294921875
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0013468265533447266
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00564885139465332
finished,10000,erasure_coding_rs_random_worker,1,0.006636857986450195
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011670589447021484
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005356550216674805
finished,10000,erasure_coding_rs_random_worker,1,0.0063288211822509766
erasure_write,10000,erasure_coding_rs_random_worker,1,0.001260519027709961
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.0055065155029296875
finished,10000,erasure_coding_rs_random_worker,1,0.006555080413818359
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011453628540039062
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005181550979614258
finished,10000,erasure_coding_rs_random_worker,1,0.0064849853515625
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0013191699981689453
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.0056133270263671875
finished,10000,erasure_coding_rs_random_worker,1,0.0065495967864990234
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011436939239501953
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005126476287841797
finished,10000,erasure_coding_rs_random_worker,1,0.006093502044677734
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011067390441894531
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005417823791503906
finished,10000,erasure_coding_rs_random_worker,1,0.006330728530883789
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011675357818603516
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005203962326049805
finished,10000,erasure_coding_rs_random_worker,1,0.006227254867553711
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0013663768768310547
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.006658315658569336
finished,10000,erasure_coding_rs_random_worker,1,0.007601261138916016
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011448860168457031
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005372524261474609
finished,10000,erasure_coding_rs_random_worker,1,0.006624698638916016
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0012292861938476562
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.006108283996582031
finished,10000,erasure_coding_rs_random_worker,1,0.007382392883300781
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011856555938720703
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00551152229309082
finished,10000,erasure_coding_rs_random_worker,1,0.00641942024230957
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011219978332519531
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005908966064453125
finished,10000,erasure_coding_rs_random_worker,1,0.007056236267089844
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011072158813476562
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005415439605712891
finished,10000,erasure_coding_rs_random_worker,1,0.006342887878417969
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011587142944335938
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.0058629512786865234
finished,10000,erasure_coding_rs_random_worker,1,0.006757497787475586
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011687278747558594
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.00531315803527832
finished,10000,erasure_coding_rs_random_worker,1,0.006566286087036133
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011444091796875
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005880594253540039
finished,10000,erasure_coding_rs_random_worker,1,0.007086992263793945
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0012061595916748047
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005353212356567383
finished,10000,erasure_coding_rs_random_worker,1,0.006268024444580078
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011103153228759766
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.008869409561157227
finished,10000,erasure_coding_rs_random_worker,1,0.009851217269897461
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011191368103027344
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005188703536987305
finished,10000,erasure_coding_rs_random_worker,1,0.006079435348510742
erasure_write,10000,erasure_coding_rs_random_worker,1,0.0011324882507324219
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,1,0.005501747131347656
finished,10000,erasure_coding_rs_random_worker,1,0.006428718566894531
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015666484832763672
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.006794452667236328
finished,100000,erasure_coding_rs_random_worker,1,0.008168935775756836
erasure_write,100000,erasure_coding_rs_random_worker,1,0.001699209213256836
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.007805824279785156
finished,100000,erasure_coding_rs_random_worker,1,0.009142637252807617
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015764236450195312
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.006760120391845703
finished,100000,erasure_coding_rs_random_worker,1,0.0078105926513671875
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015611648559570312
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.00617527961730957
finished,100000,erasure_coding_rs_random_worker,1,0.007360935211181641
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0016040802001953125
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.006350040435791016
finished,100000,erasure_coding_rs_random_worker,1,0.007593631744384766
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0016078948974609375
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.006411075592041016
finished,100000,erasure_coding_rs_random_worker,1,0.0073359012603759766
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015292167663574219
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.0058133602142333984
finished,100000,erasure_coding_rs_random_worker,1,0.007063388824462891
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015985965728759766
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.005902767181396484
finished,100000,erasure_coding_rs_random_worker,1,0.0070912837982177734
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0014998912811279297
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.0056955814361572266
finished,100000,erasure_coding_rs_random_worker,1,0.0065915584564208984
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0019426345825195312
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.007223606109619141
finished,100000,erasure_coding_rs_random_worker,1,0.008353710174560547
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0016407966613769531
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.0059969425201416016
finished,100000,erasure_coding_rs_random_worker,1,0.006985902786254883
erasure_write,100000,erasure_coding_rs_random_worker,1,0.002861499786376953
erasure_write_worker_response,100000,erasure_coding_rs_random_worker,1,0.007801055908203125
finished,100000,erasure_coding_rs_random_worker,1,0.009180068969726562
erasure_write,100000,erasure_coding_rs_random_worker,1,0.0015757083892822266
